id,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults,kfold,X_Range,Y_Range,Luminosity_Range,Area_Perimeter_Ratio
8440,1260,1266,115485,115504,18,6,4,2370,121,141,1358,0,1,50,0.1165,0.3333,0.6667,0.0044,1.0,1.0,0.0,1.2553,0.7782,0.6021,-0.3333,0.0019,0.1353,0,0,0,0,0,0,1,3,6,19,20,1.8
17077,1625,1634,4197607,419714,67,12,10,7105,35,93,1656,1,0,100,0.2439,0.3,0.8,0.0053,0.75,1.0,1.0,1.8261,0.9542,1.0,0.2,-0.4276,0.1852,1,0,0,0,0,0,0,3,9,-3777893,58,3.0454545454545454
15687,39,218,1704704,1704636,6493,274,141,677593,43,124,1358,0,1,40,0.0573,0.4353,0.3913,0.1274,0.654,0.4141,0.0,3.8135,2.238,1.8129,-0.6087,-0.1853,1.0,0,0,1,0,0,0,0,2,179,-68,81,15.64578313253012
6170,1245,1258,1148345,1148364,353,15,50,29349,36,125,1353,0,1,70,0.1427,0.2663,0.24,0.0108,0.8667,1.0,1.0,2.5478,1.1761,1.699,0.76,-0.2738,0.767,1,0,0,0,0,0,0,1,13,19,89,5.430769230769231
15660,1065,1083,3402848,3402864,109,19,13,12602,100,119,1360,0,1,40,0.4185,0.3736,0.9286,0.0103,0.7368,0.6923,0.0,2.0374,1.1461,1.1139,-0.0714,-0.1594,0.3097,0,0,0,0,0,0,1,2,18,16,19,3.40625
15791,487,497,74495,74519,17,5,4,2157,110,140,1358,0,1,50,0.7473,0.15,1.0,0.0037,1.0,1.0,0.5,1.2305,0.699,0.6021,0.0,0.0007,0.1361,0,0,0,1,0,0,0,0,10,24,30,1.8888888888888888
18452,1683,1690,673841,673860,38,9,12,4108,95,125,1692,1,0,60,0.0047,0.3214,0.5833,0.0041,0.7778,1.0,1.0,1.5798,0.8451,1.0792,0.4167,-0.2158,0.1892,0,0,0,0,0,1,0,4,7,19,30,1.8095238095238095
14636,39,192,2315086,2317154,15937,754,469,1972822,30,141,1402,0,1,40,0.0585,0.5223,0.9238,0.1091,0.219,0.8148,1.0,4.2085,2.1847,2.2253,0.0762,-0.097,1.0,0,0,1,0,0,0,0,4,153,2068,111,13.03107113654947
6876,1595,1622,1060291,1060313,171,39,23,19435,104,127,1692,1,0,70,0.1182,0.5204,0.6316,0.0111,0.5278,0.5652,0.0,2.233,1.1761,1.2787,-0.3684,-0.1162,0.5461,0,0,0,0,0,1,0,4,27,22,23,2.7580645161290325
532,1705,1713,3579130,3579140,58,11,10,6661,73,94,1690,1,0,60,0.0036,0.2889,0.9,0.0053,0.8182,1.0,1.0,1.7634,0.9542,1.0,0.1,-0.5816,0.1954,1,0,0,0,0,0,0,3,8,10,21,2.761904761904762
14139,41,220,1512277,151265,17825,763,456,2155523,24,143,1402,0,1,40,0.0585,0.5347,0.8364,0.1257,0.2266,0.387,1.0,4.251,2.2529,2.29,0.1636,-0.1708,1.0,0,0,1,0,0,0,0,1,179,-1361012,119,14.622641509433961
1002,43,211,973635,973704,6679,282,141,647022,41,126,1358,0,1,40,0.0633,0.4052,0.4351,0.1483,0.5662,0.4503,0.0,3.8122,2.2529,1.4314,-0.5649,-0.1969,1.0,0,0,1,0,0,0,0,2,168,69,85,15.789598108747045
389,733,740,5249618,5245776,184,15,27,23072,112,140,1373,0,1,40,0.9203,0.3724,0.4762,0.0088,0.8,0.9583,1.0,2.2648,1.0792,1.4314,0.5238,-0.0522,0.6015,0,0,0,0,0,0,1,0,7,-3842,28,4.380952380952381
10127,39,210,1740121,1740188,6277,265,140,668126,48,124,1358,0,1,40,0.0574,0.4416,0.3885,0.1261,0.6364,0.4894,0.0,3.7903,2.233,1.8129,-0.6115,-0.1861,1.0,0,0,1,0,0,0,0,3,171,67,76,15.498765432098766
12283,1675,1684,9737743,9737771,175,28,28,18774,90,151,1688,1,0,70,0.1463,0.6154,0.3429,0.0053,0.3571,1.0,1.0,2.243,0.9542,1.3979,0.6571,-0.1254,0.5789,1,0,0,0,0,0,0,3,9,28,61,3.125
13236,357,370,756916,756929,111,17,13,12174,95,127,1362,0,1,40,0.5258,0.3611,0.8461,0.0081,0.6471,1.0,1.0,2.0453,1.0414,1.1139,0.1539,-0.1415,0.257,0,0,0,0,0,0,1,1,13,13,32,3.7
8704,955,960,171874,171878,12,6,4,1563,110,140,1358,0,1,50,0.5552,0.625,0.6667,0.0044,1.0,1.0,0.0,1.0792,0.7782,0.6021,-0.3333,-0.0041,0.1353,0,0,0,0,0,0,1,0,5,4,30,1.2
16765,1050,1071,138169,138184,184,24,20,19652,91,135,1353,1,0,70,0.41,0.3889,0.7,0.0096,0.5417,1.0,1.0,2.2648,1.1139,1.301,0.3,-0.1775,0.463,0,0,0,0,0,1,0,3,21,15,44,4.181818181818182
16894,39,191,1439661,1439661,12108,590,338,1320194,35,141,1400,0,0,40,0.0586,0.5059,0.8268,0.1071,0.3225,0.4377,1.0,4.0974,2.1492,2.2014,0.1732,-0.1044,1.0,0,0,1,0,0,0,0,4,152,0,106,13.047413793103448
10403,243,254,1208774,1208843,3912,146,167,408392,42,124,1687,0,1,150,0.2917,0.329,0.0424,0.0101,0.1469,0.9826,1.0,3.5924,1.2305,2.2148,0.9576,-0.2372,1.0,1,0,0,0,0,0,0,4,11,69,82,12.498402555910543
659,1058,1066,1593115,1593120,133,11,21,13742,99,119,1362,0,1,40,0.4144,0.1819,0.4286,0.0088,1.0,1.0,1.0,2.1206,1.0792,1.3222,0.5714,-0.1601,0.417,1,0,0,0,0,0,0,3,8,5,20,4.15625
8085,162,172,23012,23019,76,8,16,9136,110,134,1354,1,0,70,0.2322,0.4444,0.25,0.0066,0.75,0.9375,1.0,1.8808,0.9542,1.2041,0.75,-0.0704,0.2792,0,0,0,0,0,0,0,0,10,7,24,3.1666666666666665
1466,15,29,435870,435883,169,17,22,17295,77,103,1687,1,0,80,0.0279,0.2727,0.5,0.0091,0.8824,1.0,1.0,2.2279,1.1761,1.3424,0.5,-0.3277,0.374,0,0,0,0,0,1,0,1,14,13,26,4.333333333333333
7543,1223,1245,1566427,1566453,145,39,32,18674,109,140,1360,0,1,40,0.1241,0.4369,0.5172,0.014,0.5714,0.913,1.0,2.1673,1.2787,1.4472,0.4828,-0.0794,0.5362,0,0,0,0,0,1,0,0,22,26,31,2.0422535211267605
10661,81,106,949655,949669,1283,124,159,128770,104,135,1353,0,1,70,0.1071,0.4882,0.0876,0.0101,0.0968,0.9916,1.0,3.1082,1.2305,2.1461,0.9124,-0.0903,1.0,0,0,0,0,0,0,1,3,25,14,31,4.53356890459364
5698,1059,1066,1211332,1211367,53,15,6,6994,107,125,1358,0,1,50,0.6464,0.36,0.8,0.0037,0.8333,1.0,0.0,1.7243,0.699,0.7782,-0.2,-0.084,0.1449,0,0,0,1,0,0,0,0,7,35,18,2.5238095238095237
11082,1281,1289,634279,634288,35,12,9,4108,122,143,1358,0,1,50,0.1252,0.3333,1.0,0.0066,0.6667,1.0,0.5,1.5441,0.9542,0.9542,0.0,0.0038,0.1687,0,0,0,1,0,0,0,0,8,9,21,1.6666666666666667
15320,39,216,2378173,2378236,6472,257,129,685255,40,124,1356,0,1,40,0.0574,0.4306,0.3954,0.1291,0.7703,0.5104,0.0,3.8149,2.243,1.8129,-0.6047,-0.1874,1.0,0,0,1,0,0,0,0,2,177,63,84,16.76683937823834
18690,989,1000,1445593,1445656,68,11,11,7736,123,148,1656,1,0,100,0.6388,0.2424,0.8182,0.0047,0.6364,1.0,1.0,1.8325,0.9031,1.0414,0.1818,0.0979,0.1862,0,0,0,0,0,0,1,1,11,63,25,3.090909090909091
10454,765,774,2265683,2265692,149,18,18,16538,106,125,1358,0,1,40,0.9456,0.2955,0.7647,0.0096,0.7222,1.0,1.0,2.1732,1.1139,1.2305,0.2353,-0.0959,0.3678,0,0,0,0,0,0,1,1,9,9,19,4.138888888888889
5045,853,860,563227,563239,56,9,10,5909,93,133,1692,1,0,60,0.7621,0.2093,0.8889,0.0053,0.8889,0.9,0.0,1.7482,0.9542,0.9542,-0.1111,-0.1408,0.1773,0,0,0,0,0,0,1,0,7,12,40,2.9473684210526314
4263,41,197,1711137,1711281,12212,700,462,1445817,33,135,1402,0,1,40,0.0585,0.5391,0.9012,0.1107,0.2807,0.4351,1.0,4.0868,2.1903,2.2553,0.0988,-0.0935,1.0,0,0,1,0,0,0,0,1,156,144,102,10.50946643717728
5716,9,18,1269420,1269438,677,43,46,84630,104,127,1353,0,1,40,0.0133,0.3793,0.1892,0.0059,0.2381,0.9857,1.0,2.8998,0.9031,1.6628,0.8108,-0.0894,0.9965,0,0,0,0,0,0,1,4,9,18,23,7.606741573033708
12802,889,921,78207,78276,703,77,83,104555,122,140,1392,0,1,220,0.7831,0.4427,0.3192,0.0206,0.4524,0.7012,1.0,2.847,1.4472,1.7853,0.6809,0.0087,0.9999,0,0,0,0,0,1,0,2,32,69,18,4.39375
5063,1109,1119,310567,310597,209,21,16,24230,99,141,1632,1,0,70,0.3389,0.3254,0.9375,0.008,0.7143,1.0,1.0,2.3201,1.1761,1.2041,0.0625,-0.0924,0.3977,0,0,0,0,0,0,1,4,10,30,42,5.648648648648648
2810,545,583,2315017,2315030,196,31,29,19434,95,119,1354,0,1,40,0.7991,0.6383,0.9048,0.0148,0.8065,0.88,1.0,2.2923,1.2787,1.3222,0.0952,-0.1805,0.6559,0,0,0,0,0,1,0,4,38,13,24,3.2666666666666666
2445,1033,1057,4848223,4848269,227,16,28,20528,107,127,1387,1,0,40,0.1202,0.2917,0.3571,0.0065,0.5625,1.0,1.0,2.356,0.9542,1.4472,0.6429,-0.0726,0.463,0,0,0,0,0,0,1,2,24,46,20,5.159090909090909
10153,362,388,189673,189695,68,37,11,11010,178,207,1368,0,1,40,0.5641,0.3274,0.0938,0.0219,1.0,0.2727,0.0,1.8325,1.5682,0.4771,-0.9063,0.5799,0.2018,0,0,0,0,0,0,1,0,26,22,29,1.4166666666666667
12773,1247,1273,313092,313218,375,34,50,38401,68,124,1364,0,1,40,0.1075,0.2729,0.3611,0.0095,0.3823,1.0,1.0,2.574,1.1139,1.699,0.6389,-0.2473,0.8778,0,0,0,0,0,0,1,3,26,126,56,4.464285714285714
10684,41,216,2335918,2336833,6185,265,136,679238,41,124,1358,1,0,40,0.0604,0.4626,0.3836,0.1303,0.6316,0.4465,0.0,3.7951,2.248,1.8325,-0.6163,-0.1937,1.0,0,0,1,0,0,0,0,2,175,915,83,15.423940149625935
13622,997,1009,6791894,6791907,106,19,12,12791,97,117,1358,1,0,70,0.5584,0.3155,0.9231,0.0088,0.6842,1.0,0.0,2.0253,1.0792,1.0792,-0.0769,-0.1681,0.2739,0,0,0,0,0,0,1,4,12,13,20,3.4193548387096775
2568,832,856,1477978,1477986,129,40,24,16678,110,135,1362,0,1,40,0.7709,0.4897,0.8,0.0147,0.6061,0.7083,0.0,2.1106,1.301,1.2305,-0.2,-0.0481,0.5951,0,0,1,0,0,0,0,4,24,8,25,2.015625
2640,41,192,1511165,1511591,11510,617,372,1398637,34,141,1402,0,1,40,0.0585,0.5942,0.962,0.1077,0.2459,0.4492,0.0,4.062,2.179,2.2175,-0.038,-0.1077,1.0,0,0,1,0,0,0,0,0,151,426,107,11.638018200202225
11330,13,28,204933,204953,75,15,10,8948,87,111,1687,1,0,80,0.0251,0.3487,0.7692,0.0077,0.8667,1.0,0.0,1.8751,1.1139,1.0,-0.2308,-0.2232,0.2699,0,0,0,0,0,1,0,4,15,20,24,3.0
10585,1068,1083,2294295,2294312,76,14,11,4642,71,101,1360,1,0,300,0.4585,0.4205,0.9091,0.0081,0.7857,0.9091,0.0,1.8808,1.0414,1.0,-0.0909,-0.3479,0.2173,0,0,0,0,0,1,0,2,15,17,30,3.04
7065,805,811,1029590,1029596,35,14,8,4108,123,143,1360,0,1,200,0.9411,0.5357,0.875,0.0044,0.4286,0.875,1.0,1.5441,0.7782,0.8451,0.125,0.031,0.1622,0,0,0,0,0,0,1,0,6,6,20,1.5909090909090908
2167,1031,1058,5851552,5851560,136,30,28,14896,81,124,1360,1,0,300,0.4599,0.4271,0.6667,0.0177,0.7,0.8571,0.0,2.1335,1.3802,1.2553,-0.3333,-0.2625,0.633,0,0,0,0,0,0,1,3,27,8,43,2.3448275862068964
17917,458,519,949856,949874,301,52,42,31838,106,127,1362,0,1,40,0.7107,0.6352,0.6842,0.0176,0.4615,0.6949,1.0,2.4786,1.3802,1.4314,0.3158,-0.1081,0.8223,0,0,0,0,0,1,0,1,61,18,21,3.202127659574468
11140,1325,1332,929571,929600,74,19,28,9556,110,132,1354,0,1,40,0.0325,0.6357,0.28,0.0052,0.3684,1.0,1.0,1.8692,0.8451,1.4472,0.72,-0.0588,0.2532,0,0,0,0,0,0,1,2,7,29,22,1.574468085106383
3165,757,780,2426501,2426519,563,102,107,61231,114,132,1360,0,1,40,0.1211,0.5404,0.2791,0.0118,0.2903,0.9861,1.0,2.7566,1.2041,2.0492,0.7209,-0.0641,0.9974,0,0,0,0,0,0,1,2,23,18,18,2.6937799043062203
13237,13,21,3711661,3711800,125,14,19,14108,105,132,1387,0,1,40,0.0236,0.2632,0.4286,0.0074,0.7143,1.0,1.0,2.0934,1.0,1.2787,0.5714,-0.0738,0.4138,0,0,0,0,0,0,1,1,8,139,27,3.787878787878788
11277,39,589,2421293,2421350,13203,607,343,1459713,33,141,1694,0,1,40,0.8566,0.5876,0.9358,0.0957,0.6228,0.4512,1.0,4.1255,2.1239,1.8389,0.0642,-0.1063,1.0,0,0,1,0,0,0,0,2,550,57,108,13.897894736842105
15325,158,168,231429,231443,120,17,14,16061,130,150,1694,1,0,80,0.2324,0.5536,0.8571,0.0071,0.7059,1.0,1.0,2.0792,1.0792,1.1461,0.1429,0.0942,0.2901,0,0,0,0,0,1,0,0,10,14,20,3.870967741935484
10799,1283,1293,2070756,2087946,333,28,36,33682,102,132,1362,1,0,40,0.0458,0.3281,0.1408,0.0048,0.4643,1.0,1.0,2.5428,0.8451,1.5563,0.8571,-0.0929,0.7844,1,0,0,0,0,0,0,2,10,17190,30,5.203125
12417,21,38,1318359,1318378,60,9,4,7551,97,125,1352,0,1,40,0.0354,0.1556,0.9091,0.0081,1.0,1.0,0.0,1.7781,1.0414,0.6021,-0.0909,-0.1264,0.1822,0,0,0,0,0,0,1,1,17,19,28,4.615384615384615
13117,798,806,1439661,1439674,872,60,54,83011,94,127,1687,0,1,100,0.9146,0.4463,0.2708,0.0128,0.3333,0.913,1.0,2.9499,1.3802,1.7324,0.7292,-0.1667,0.9993,0,0,0,0,1,0,0,0,8,13,33,7.649122807017544
3212,963,974,969900,969911,137,22,20,15513,99,126,1362,0,1,40,0.8763,0.4,0.45,0.0073,0.4545,1.0,1.0,2.1367,1.0,1.301,0.55,-0.1243,0.3068,1,0,0,0,0,0,0,2,11,11,27,3.261904761904762
10200,41,218,2817680,2817695,6503,276,132,648030,40,124,1356,0,1,40,0.4346,0.5673,0.3954,0.1303,0.3636,0.5063,0.0,3.7989,2.248,1.8195,-0.6047,-0.1944,1.0,0,0,1,0,0,0,0,1,177,15,84,15.938725490196079
65,39,216,1445593,1445656,6430,247,124,654358,36,124,1358,0,1,40,0.0574,0.5253,0.3846,0.1303,0.7172,0.5245,0.0,3.8049,2.248,1.8389,-0.6154,-0.1865,1.0,0,0,1,0,0,0,0,2,177,63,88,17.33153638814016
11615,1474,1489,1134907,1134921,82,15,12,9124,67,118,1696,1,0,80,0.271,0.3571,0.9167,0.0071,0.8,1.0,0.0,1.9138,1.0792,1.0414,-0.0833,-0.3105,0.2432,0,0,0,0,0,1,0,3,15,14,51,3.037037037037037
2227,616,622,134988,134992,108,9,20,8359,77,109,1624,1,0,70,0.8943,0.375,0.5333,0.0049,0.8889,1.0,1.0,2.0334,0.9031,1.301,0.4667,-0.2496,0.2288,0,0,0,0,0,1,0,2,6,4,32,3.7241379310344827
5165,2,8,519677,519708,68,6,13,3095,168,189,1654,1,0,100,0.0036,0.3626,0.5385,0.0036,1.0,1.0,1.0,1.8325,0.7782,1.1139,0.4615,0.3902,0.1965,0,0,0,0,0,0,1,2,6,31,21,3.5789473684210527
10983,882,893,877413,877428,35,10,7,4347,123,142,1687,0,1,50,0.9808,0.4286,0.4286,0.0047,0.8,1.0,1.0,1.5441,0.9031,0.7782,0.5714,0.0103,0.133,0,0,0,1,0,0,0,0,11,15,19,2.0588235294117645
10951,39,793,909471,909492,2108,269,395,263590,115,134,1387,0,1,40,0.0557,0.8888,0.3884,0.0556,0.6279,0.4879,1.0,3.3239,1.8976,2.1903,0.6116,-0.0231,1.0,0,0,1,0,0,0,0,0,754,21,19,3.174698795180723
3533,899,907,844907,844932,148,24,32,17707,110,127,1353,0,1,70,0.6921,0.3287,0.375,0.0059,0.3333,1.0,1.0,2.1703,0.9031,1.5051,0.625,-0.0869,0.3601,0,0,0,0,1,0,0,3,8,25,17,2.642857142857143
17698,41,206,1438781,1438802,12051,631,374,1383987,33,140,1402,0,1,40,0.0585,0.5907,0.9739,0.1177,0.2459,0.4435,0.0,4.081,2.2175,2.2041,-0.0261,-0.0958,1.0,0,0,1,0,0,0,0,4,165,21,107,11.991044776119402
12584,612,622,1465348,1465360,55,9,14,6124,107,135,1358,0,1,100,0.966,0.449,0.5,0.005,0.7778,1.0,1.0,1.7404,0.8451,1.1461,0.5,-0.0414,0.204,0,0,0,0,1,0,0,0,10,12,28,2.391304347826087
9599,1031,1036,2315017,2315030,55,13,12,8132,111,132,1387,0,1,40,0.6561,0.4,0.8,0.0058,0.6154,1.0,1.0,1.7404,0.9031,1.0792,0.2,-0.0709,0.1852,0,0,0,0,0,0,1,0,5,13,21,2.2
7511,1273,1285,71777,71788,209,29,39,21216,95,119,1358,0,1,40,0.1376,0.2593,0.9167,0.0118,0.3636,1.0,1.0,2.3201,1.2041,1.5911,0.0833,-0.1807,0.4465,0,0,0,0,0,1,0,2,12,11,24,3.073529411764706
1854,893,907,1998060,1998064,167,25,22,18013,88,126,1696,0,1,90,0.4657,0.6189,0.4091,0.0053,0.4,1.0,1.0,2.2279,0.9542,1.3424,0.5909,-0.1432,0.4284,1,0,0,0,0,0,0,0,14,4,38,3.5531914893617023
16533,41,214,1527208,1527274,6525,238,131,674367,38,124,1358,0,1,40,0.0604,0.413,0.3815,0.1274,0.6146,0.4925,0.0,3.8146,2.238,1.8195,-0.6185,-0.1926,1.0,0,0,1,0,0,0,0,2,173,66,86,17.682926829268293
17666,1260,1271,1564451,1564476,128,24,16,13334,89,133,1692,1,0,80,0.2106,0.3975,0.9375,0.0093,0.5833,0.9375,1.0,2.1072,1.2041,1.1761,0.0625,-0.1458,0.3977,0,0,0,0,0,1,0,1,11,25,44,3.2
14101,1536,1548,506976,507152,365,12,62,363821,48,134,1687,0,1,150,0.0071,0.2308,0.1167,0.0065,1.0,1.0,1.0,2.5623,1.0414,1.7924,0.8833,-0.2906,0.9457,1,0,0,0,0,0,0,4,12,176,86,4.9324324324324325
4526,447,453,785268,785285,83,9,15,9693,99,125,1694,0,1,150,0.5678,0.3776,0.8571,0.0041,0.7778,0.9667,1.0,1.9191,0.8451,1.1461,0.1429,-0.1408,0.2901,0,0,0,0,0,0,0,4,6,17,26,3.4583333333333335
14297,843,857,2530763,2530797,145,27,15,16308,102,133,1370,0,1,40,0.6474,0.5364,1.0,0.0154,0.7407,0.9333,0.5,2.1614,1.3222,1.1461,0.0,-0.0881,0.3509,0,0,0,0,0,0,1,4,14,34,31,3.4523809523809526
833,877,888,2182560,2182564,70,11,11,8602,93,134,1694,1,0,70,0.9706,0.2045,0.7273,0.0047,0.7273,1.0,1.0,1.8451,0.9031,1.0414,0.2727,-0.1112,0.1934,0,0,0,0,0,1,0,3,11,4,41,3.1818181818181817
6699,28,36,2445033,2445050,330,15,50,32766,80,116,1356,1,0,70,0.0455,0.32,0.3,0.0074,0.6667,1.0,1.0,2.5185,1.0,1.699,0.7,-0.2656,0.6574,1,0,0,0,0,0,0,0,8,17,36,5.076923076923077
705,1325,1340,618457,618502,655,37,56,68416,109,127,1372,0,1,40,0.0618,0.5249,0.375,0.0117,0.3636,0.5454,1.0,2.8195,1.2041,1.6021,0.625,-0.0786,0.997,0,0,0,0,0,0,1,0,15,45,18,7.043010752688172
4764,475,482,1074269,1074276,120,24,16,15080,120,141,1387,0,1,40,0.7463,0.4958,0.8235,0.0094,0.7222,0.875,1.0,2.0792,1.1139,1.1461,0.1765,0.0025,0.3945,0,0,0,0,0,0,1,3,7,7,21,3.0
4938,1625,1658,1599135,1599173,289,51,39,21582,33,84,1656,1,0,80,0.734,0.6546,0.4359,0.0126,0.4,0.9259,1.0,2.4609,1.2305,1.5911,0.5641,-0.5282,0.9172,0,0,0,0,0,0,1,2,33,38,51,3.2111111111111112
17104,1196,1201,7261606,7261658,162,13,15,17101,95,127,1358,1,0,100,0.2227,0.34,0.6667,0.0074,0.7692,1.0,1.0,2.2068,1.0,1.1761,0.3333,-0.1463,0.3977,0,0,0,0,0,1,0,2,5,52,32,5.785714285714286
9889,30,44,1280228,1280256,226,27,35,22708,79,118,1354,1,0,70,0.0369,0.4224,0.2105,0.0126,0.7083,1.0,1.0,2.3541,1.2305,1.5315,0.7895,-0.2844,0.6514,1,0,0,0,0,0,0,3,14,28,39,3.6451612903225805
14896,1083,1098,125025,125040,169,23,29,17820,104,127,1360,0,1,40,0.2788,0.4277,0.6812,0.0094,0.4516,1.0,1.0,2.2279,1.1139,1.4624,0.3188,-0.1094,0.4613,0,0,0,0,1,0,0,0,15,15,23,3.25
1674,39,218,2312033,2312016,6776,295,151,671426,36,126,1358,0,1,40,0.0574,0.4281,0.2857,0.1303,0.7149,0.5313,1.0,3.8,2.248,1.8451,0.7143,-0.1969,1.0,0,0,1,0,0,0,0,4,179,-17,90,15.192825112107624
483,963,974,677184,677200,227,22,31,21326,118,141,1374,0,1,40,0.5609,0.4422,0.2903,0.0066,0.4091,1.0,1.0,2.356,0.9542,1.4914,0.7097,0.0043,0.4613,0,0,0,0,0,0,1,2,11,16,23,4.283018867924528
8959,1638,1647,1715283,1715307,109,13,23,11608,76,111,1687,1,0,80,0.0024,0.2427,0.3478,0.0047,0.6154,1.0,1.0,2.0374,0.9031,1.3617,0.6522,-0.2947,0.3125,1,0,0,0,0,0,0,0,9,24,35,3.0277777777777777
1747,525,547,2194041,2194206,134,24,12,15121,109,132,1356,0,1,40,0.0591,0.4852,0.7273,0.0126,0.625,0.9167,0.0,2.1271,1.2305,1.0414,-0.2727,-0.0891,0.3678,0,0,0,0,0,0,1,2,22,165,23,3.7222222222222223
8034,1283,1297,949856,949874,172,18,15,19901,105,126,1353,0,1,100,0.1484,0.3155,1.0,0.0089,0.8824,0.9667,0.5,2.2355,1.1761,1.1461,0.0,-0.1408,0.374,0,0,0,0,0,1,0,1,14,18,21,5.212121212121212
15810,1373,1388,589740,589752,90,12,12,11431,161,182,1387,0,1,40,0.0131,0.2273,0.9167,0.0079,0.9167,1.0,1.0,1.9542,1.0414,1.0792,0.0833,0.3498,0.2432,0,0,0,0,0,0,1,0,15,12,21,3.75
1842,871,883,783146,783156,32,9,7,3094,123,142,1364,0,1,50,0.7603,0.5278,0.8571,0.0052,0.7778,0.8571,0.0,1.5051,0.8451,0.7782,-0.1429,0.0101,0.1499,0,0,0,1,0,0,0,2,12,10,19,2.0
7310,9,21,818584,818524,160,21,27,19987,116,140,1360,0,1,200,0.1941,0.4815,0.5833,0.0089,0.6316,0.7037,1.0,2.2041,1.0792,1.4314,0.4167,0.0038,0.3601,0,0,0,0,0,0,1,0,12,-60,24,3.3333333333333335
10743,39,213,2290062,2290079,6763,275,154,694353,36,124,1358,0,1,40,0.0574,0.4373,0.3886,0.1298,0.6627,0.4497,0.0,3.8603,2.2455,1.8261,-0.6114,-0.1853,1.0,0,0,1,0,0,0,0,3,174,17,88,15.764568764568764
2406,925,934,220121,220146,66,8,11,9996,148,182,1387,0,1,40,0.6417,0.2597,0.6364,0.005,0.9,1.0,1.0,1.8195,0.8451,1.0414,0.3636,0.3146,0.1822,0,0,1,0,0,0,0,4,9,25,34,3.473684210526316
15813,185,197,385532,385557,161,15,22,18877,108,134,1360,0,1,40,0.2754,0.45,0.55,0.0074,0.6667,0.9091,1.0,2.2068,1.0,1.301,0.45,-0.0604,0.3977,0,1,0,0,0,0,0,3,12,25,26,4.351351351351352
1801,18,32,2824729,2824741,126,20,24,14330,108,127,1373,0,1,40,0.0291,0.3303,0.3333,0.0087,0.75,1.0,1.0,2.1004,1.0792,1.3802,0.6667,-0.0877,0.3241,0,0,0,0,0,0,0,1,14,12,19,2.8636363636363638
12970,301,307,237729,237731,16,9,4,2069,112,142,1358,0,1,50,0.4728,0.3333,0.6667,0.0044,0.6667,1.0,0.0,1.2041,0.7782,0.6021,-0.3333,-0.0161,0.1353,0,0,0,1,0,0,0,0,6,2,30,1.2307692307692308
2431,15,24,3980733,3980769,134,24,19,9265,77,103,1692,0,1,300,0.0852,0.4394,0.2632,0.0059,0.375,1.0,1.0,2.1271,1.0,1.2787,0.7368,-0.3307,0.2942,0,0,0,0,0,0,1,3,9,36,26,3.116279069767442
14586,1063,1084,2036193,2036297,176,27,12,19116,96,125,1364,1,0,70,0.0103,0.5702,0.6364,0.0169,0.8649,0.8333,0.0,2.2455,1.3617,1.0,-0.3636,-0.1388,0.5951,0,0,0,0,0,0,1,0,21,104,29,4.512820512820513
17938,919,928,4235272,4235283,52,10,8,5912,81,127,1692,1,0,70,0.8974,0.2778,0.8889,0.0053,0.9,1.0,0.0,1.716,0.9542,0.9031,-0.1111,-0.1762,0.1773,0,0,0,0,0,1,0,2,9,11,46,2.888888888888889
15025,615,623,103914,103916,87,10,18,7446,48,109,1694,1,0,211,0.9004,0.2292,0.4444,0.0047,0.8,1.0,1.0,1.9395,0.9031,1.2553,0.5556,-0.2762,0.2384,0,0,0,0,0,0,1,3,8,2,61,3.107142857142857
6013,41,218,2410802,2410860,5519,268,156,598976,40,125,1358,0,1,40,0.0602,0.4086,0.3757,0.1301,0.6422,0.3858,0.0,3.7419,2.2529,1.8325,-0.6243,-0.1921,1.0,0,0,1,0,0,0,0,0,177,58,85,13.016509433962264
8536,1268,1285,2258648,2258662,253,18,28,25531,104,132,1358,1,0,70,0.2482,0.4208,0.4444,0.0096,0.5556,0.9216,1.0,2.4031,1.1139,1.4472,0.5556,-0.0931,0.5461,0,0,0,0,0,0,1,2,17,14,28,5.5
5351,1230,1241,5169308,516962,192,29,33,17295,97,135,1690,1,0,70,0.3105,0.3595,0.5882,0.0071,0.5116,0.9773,1.0,2.2833,1.0792,1.5185,0.4118,-0.1164,0.8952,1,0,0,0,0,0,0,1,11,-4652346,38,3.096774193548387
859,15,29,75122,75139,155,23,28,16678,99,125,1687,0,1,70,0.071,0.25,0.3125,0.0083,0.6087,1.0,1.0,2.1903,1.1461,1.4472,0.6875,-0.1236,0.463,1,0,0,0,0,0,0,0,14,17,26,3.0392156862745097
9270,41,200,1440654,1440695,4298,165,87,479002,47,125,1360,0,1,40,0.0749,0.3987,0.3771,0.0957,0.7346,0.5,0.0,3.6381,2.1271,1.7853,-0.6229,-0.1908,1.0,0,0,1,0,0,0,0,0,159,41,78,17.055555555555557
